Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1669,Alice,Davis,25,Active,2020-07-31,68371.66,alice.davis@example.com,-2822700933,Poor,False,Finance,Illinois
EMP1670,Grace,Smith,35,Pending,2021-08-04,81021.23,grace.smith@example.com,-5962622821,Good,False,Admin,New York
EMP1671,Charlie,Miller,25,Inactive,2024-10-28,114069.07,charlie.miller@example.com,-5120734653,Good,True,Cloud Tech,Nevada
EMP1672,Heidi,Miller,,Inactive,2020-10-03,117867.96,heidi.miller@example.com,-9500507025,Poor,False,HR,Illinois
EMP1673,Charlie,Miller,,Pending,2024-03-13,94509.58,charlie.miller@example.com,-869822104,Average,False,Sales,Florida
EMP1674,Eva,Brown,35,Active,2024-07-06,56268.78,eva.brown@example.com,-3161177686,Excellent,False,Finance,Illinois
EMP1675,Grace,Jones,35,Active,2020-01-01,86632.14,grace.jones@example.com,-2904774257,Poor,True,Admin,California
EMP1676,Charlie,Brown,35,Pending,2020-01-18,98143.9,charlie.brown@example.com,-5917793237,Excellent,False,HR,Florida
EMP1677,Heidi,Garcia,35,Inactive,2023-05-07,,heidi.garcia@example.com,-2231164912,Average,True,Cloud Tech,Florida
EMP1678,Frank,Johnson,30,Inactive,2022-03-19,67492.73,frank.johnson@example.com,-3424579888,Excellent,True,Finance,Illinois
EMP1679,Grace,Johnson,40,Active,2022-05-14,93772.61,grace.johnson@example.com,-4256529059,Poor,False,Admin,California
EMP1680,Eva,Garcia,35,Pending,2024-07-14,68817.54,eva.garcia@example.com,-3202032649,Excellent,False,DevOps,Nevada
EMP1681,Bob,Jones,30,Active,2023-07-28,81874.01,bob.jones@example.com,-9775396736,Good,True,Admin,California
EMP1682,Heidi,Davis,30,Active,2020-04-11,117880.14,heidi.davis@example.com,-9487148551,Average,False,HR,Texas
EMP1683,Bob,Brown,35,Pending,2022-06-16,100897.49,bob.brown@example.com,-4578715840,Average,True,HR,New York
EMP1684,Charlie,Smith,25,Inactive,2022-05-10,71810.37,charlie.smith@example.com,-5608213710,Average,True,Finance,New York
EMP1685,Frank,Miller,40,Inactive,2020-06-13,109048.24,frank.miller@example.com,-8425476817,Poor,False,DevOps,Texas
EMP1686,Alice,Miller,35,Pending,2022-08-20,62712.26,alice.miller@example.com,-2683230357,Average,False,Finance,Texas
EMP1687,Eva,Jones,40,Pending,2021-05-24,76935.85,eva.jones@example.com,-9298808582,Good,True,Cloud Tech,Texas
EMP1688,David,Davis,25,Pending,2024-04-27,56577.22,david.davis@example.com,-8252129327,Poor,True,Admin,Florida
EMP1689,David,Johnson,40,Inactive,2021-10-23,61102.8,david.johnson@example.com,-9634064685,Good,True,Finance,Nevada
EMP1690,Bob,Johnson,35,Inactive,2021-02-10,75229.87,bob.johnson@example.com,-7752401483,Excellent,True,Finance,Nevada
EMP1691,David,Miller,25,Inactive,2021-10-26,51054.74,david.miller@example.com,-3991062271,Excellent,False,Admin,Nevada
EMP1692,Bob,Jones,40,Active,2023-04-05,104843.27,bob.jones@example.com,-3626693350,Excellent,False,Admin,Texas
EMP1693,Charlie,Brown,35,Active,2022-10-20,56398.11,charlie.brown@example.com,-3426192371,Excellent,False,Cloud Tech,New York
EMP1694,Alice,Johnson,25,Active,2023-12-07,87544.73,alice.johnson@example.com,-4501848196,Good,False,HR,Nevada
EMP1695,Heidi,Brown,30,Pending,2024-03-29,74312.24,heidi.brown@example.com,-3741897214,Poor,False,HR,Illinois
EMP1696,David,Davis,25,Inactive,2024-01-23,59431.25,david.davis@example.com,-4064176926,Poor,True,DevOps,Florida
EMP1697,Heidi,Johnson,40,Pending,2023-11-28,84306.44,heidi.johnson@example.com,-4381199536,Average,False,Sales,California
EMP1698,Frank,Johnson,35,Inactive,2024-11-11,108194.47,frank.johnson@example.com,-6601444855,Good,False,DevOps,Florida
EMP1699,Charlie,Williams,25,Inactive,2021-08-28,107359.3,charlie.williams@example.com,-4510173972,Excellent,False,Sales,New York
EMP1700,Heidi,Johnson,25,Inactive,2024-02-11,,heidi.johnson@example.com,-9641789968,Good,False,DevOps,Illinois
EMP1701,Frank,Garcia,,Pending,2020-05-09,96080.26,frank.garcia@example.com,-8609191910,Average,False,Admin,California
EMP1702,Grace,Smith,30,Inactive,2024-04-17,88602.75,grace.smith@example.com,-3599660576,Average,True,Sales,Nevada
EMP1703,Frank,Garcia,40,Active,2020-07-16,86624.04,frank.garcia@example.com,-9806603919,Good,True,DevOps,California
EMP1704,Charlie,Jones,30,Active,2022-09-21,63413.16,charlie.jones@example.com,-5146074554,Good,True,Cloud Tech,New York
EMP1705,Grace,Jones,40,Pending,2023-04-23,67915.7,grace.jones@example.com,-3470574237,Good,False,Sales,Illinois
EMP1706,Bob,Brown,25,Inactive,2024-12-27,108245.44,bob.brown@example.com,-8565271558,Poor,True,Admin,Nevada
EMP1707,Alice,Garcia,35,Inactive,2024-08-10,75834.81,alice.garcia@example.com,-8354116596,Excellent,True,Sales,Nevada
EMP1708,Eva,Garcia,,Active,2024-09-04,71273.32,eva.garcia@example.com,-2634755751,Good,False,Cloud Tech,Nevada
EMP1709,Bob,Garcia,25,Pending,2022-02-28,63262.23,bob.garcia@example.com,-2501394883,Good,False,DevOps,New York
EMP1710,David,Davis,,Pending,2024-03-14,89069.91,david.davis@example.com,-8826913118,Good,False,DevOps,New York
EMP1711,Frank,Johnson,40,Inactive,2024-12-13,57287.17,frank.johnson@example.com,-6425856260,Average,True,DevOps,Nevada
EMP1712,Grace,Smith,,Active,2022-12-29,119890.35,grace.smith@example.com,-4991537037,Average,True,HR,Nevada
EMP1713,Frank,Brown,35,Inactive,2022-04-24,103492.91,frank.brown@example.com,-2407333372,Poor,False,Sales,California
EMP1714,Frank,Garcia,,Pending,2021-03-14,76254.42,frank.garcia@example.com,-2043097767,Excellent,False,Admin,Illinois
EMP1715,Eva,Garcia,35,Inactive,2020-01-01,100841.93,eva.garcia@example.com,-8936289695,Poor,True,Finance,Florida
EMP1716,Alice,Williams,,Active,2021-09-07,118907.61,alice.williams@example.com,-4546553584,Excellent,True,Admin,California
EMP1717,Frank,Brown,25,Pending,2022-11-13,88942.62,frank.brown@example.com,-1253892186,Average,False,DevOps,California
EMP1718,Charlie,Garcia,25,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,-8519358373,Average,False,Cloud Tech,Florida
EMP1719,David,Brown,30,Active,2023-03-14,77985.88,david.brown@example.com,-9079779611,Average,True,HR,California
EMP1720,Bob,Johnson,35,Inactive,2024-08-18,112931.69,bob.johnson@example.com,-878057214,Poor,False,Finance,New York
EMP1721,Bob,Williams,,Active,2024-02-05,106583.88,bob.williams@example.com,-1494097625,Good,True,DevOps,California
EMP1722,Alice,Brown,35,Inactive,2024-11-12,58437.84,alice.brown@example.com,-3748453985,Good,True,HR,Florida
EMP1723,Alice,Smith,40,Pending,2020-03-25,72352.16,alice.smith@example.com,-2895090590,Average,True,Cloud Tech,California
EMP1724,Frank,Smith,,Active,2020-04-13,97154.47,frank.smith@example.com,-1918623391,Good,True,DevOps,New York
EMP1725,Heidi,Jones,,Active,2021-03-30,80235.5,heidi.jones@example.com,-2071511695,Good,False,Sales,Illinois
EMP1726,Charlie,Williams,30,Inactive,2023-03-16,102172.05,charlie.williams@example.com,-6672521451,Poor,False,HR,Texas
EMP1727,Eva,Williams,25,Inactive,2024-05-03,98850.94,eva.williams@example.com,-6471246334,Excellent,True,Finance,Illinois
EMP1728,Heidi,Jones,,Inactive,2023-08-28,89993.15,heidi.jones@example.com,-1571840907,Average,True,Admin,Florida
EMP1729,David,Brown,30,Inactive,2021-10-24,97931.66,david.brown@example.com,-512080055,Average,True,Cloud Tech,California
EMP1730,Bob,Williams,40,Inactive,2021-01-25,72451.69,bob.williams@example.com,-4099512396,Poor,True,Finance,California
EMP1731,Alice,Smith,35,Pending,2024-08-09,119311.14,alice.smith@example.com,-2835129591,Poor,True,Admin,California
EMP1732,Charlie,Smith,40,Active,2023-11-04,76167.46,charlie.smith@example.com,-7282709080,Good,False,Cloud Tech,New York
EMP1733,Bob,Garcia,25,Active,2023-06-25,114871.08,bob.garcia@example.com,-4415298216,Average,False,DevOps,Texas
EMP1734,Eva,Johnson,25,Active,2021-09-16,81504.31,eva.johnson@example.com,-3929578670,Excellent,False,HR,Nevada
EMP1735,David,Williams,,Pending,2022-12-07,102524.86,david.williams@example.com,-8153523735,Poor,False,Admin,New York
EMP1736,Charlie,Brown,25,Pending,2022-12-14,53043.74,charlie.brown@example.com,-507918157,Excellent,True,Finance,Illinois
EMP1737,Eva,Jones,30,Inactive,2020-04-18,82547.26,eva.jones@example.com,-9988683451,Excellent,True,DevOps,Illinois
EMP1738,Bob,Jones,40,Pending,2024-10-11,113900.81,bob.jones@example.com,-7346666169,Average,True,DevOps,California
EMP1739,Bob,Brown,25,Inactive,2021-04-18,118585.5,bob.brown@example.com,-7158796473,Average,True,HR,Nevada
EMP1740,Bob,Davis,35,Pending,2020-06-29,63049.22,bob.davis@example.com,-803149981,Poor,True,Finance,Illinois
EMP1741,Heidi,Miller,,Active,2021-05-21,114558.91,heidi.miller@example.com,-5080046357,Average,False,DevOps,Texas
EMP1742,Heidi,Johnson,40,Active,2021-12-11,97901.79,heidi.johnson@example.com,-688285030,Average,True,DevOps,New York
EMP1743,Eva,Jones,30,Active,2023-07-05,68037.56,eva.jones@example.com,-7235137398,Average,False,Sales,California
EMP1744,Alice,Williams,,Active,2021-11-30,112802.27,alice.williams@example.com,-63140351,Excellent,False,HR,New York
EMP1745,Bob,Johnson,40,Pending,2024-11-22,93786.72,bob.johnson@example.com,-6356022938,Poor,False,Sales,Nevada
EMP1746,David,Williams,,Inactive,2023-05-24,73049.93,david.williams@example.com,-4694346065,Good,False,Admin,Florida
EMP1747,David,Davis,30,Pending,2024-06-26,64161.72,david.davis@example.com,-6437490606,Excellent,True,Sales,Illinois
EMP1748,Charlie,Smith,40,Pending,2020-11-19,72224.73,charlie.smith@example.com,-2311127127,Average,False,Admin,Nevada
EMP1749,Bob,Johnson,30,Pending,2020-03-01,103580.45,bob.johnson@example.com,-5246484493,Excellent,False,HR,New York
EMP1750,Grace,Garcia,40,Pending,2024-08-09,112589.11,grace.garcia@example.com,-1163187327,Average,False,HR,Florida
EMP1751,Eva,Jones,30,Active,2021-01-13,51833.88,eva.jones@example.com,-771130620,Average,True,Admin,Texas
EMP1752,Eva,Johnson,,Active,2023-05-06,66252.78,eva.johnson@example.com,-1369572789,Excellent,True,Sales,Illinois
EMP1753,Frank,Johnson,25,Active,2022-10-25,109229.68,frank.johnson@example.com,-8335090253,Poor,True,DevOps,Florida
EMP1754,Frank,Johnson,30,Inactive,2020-10-08,61465.05,frank.johnson@example.com,-2573066247,Average,False,Finance,Florida
EMP1755,Grace,Miller,25,Active,2024-02-29,96993.74,grace.miller@example.com,-1323570712,Poor,False,HR,Florida
EMP1756,David,Johnson,25,Pending,2022-09-30,98150.39,david.johnson@example.com,-9848228500,Good,True,Admin,Florida
EMP1757,David,Williams,40,Pending,2024-02-14,107703.0,david.williams@example.com,-1688092549,Average,False,Finance,Texas
EMP1758,Grace,Smith,,Pending,2023-01-03,86766.14,grace.smith@example.com,-2130609068,Poor,True,DevOps,Illinois
EMP1759,Alice,Davis,,Inactive,2024-08-20,111443.69,alice.davis@example.com,-1309810795,Poor,True,Cloud Tech,Florida
EMP1760,David,Brown,,Pending,2020-03-21,89039.07,david.brown@example.com,-4967379456,Good,False,Sales,Florida
EMP1761,Alice,Johnson,30,Inactive,2024-12-16,71318.79,alice.johnson@example.com,-7278532425,Poor,False,HR,Florida
EMP1762,Heidi,Jones,30,Pending,2020-04-21,98296.71,heidi.jones@example.com,-4250642075,Poor,False,Finance,California
EMP1763,Heidi,Johnson,40,Pending,2020-08-19,62584.0,heidi.johnson@example.com,-8362536666,Good,False,Cloud Tech,Nevada
EMP1764,Charlie,Jones,40,Inactive,2020-02-21,62521.5,charlie.jones@example.com,-7767555627,Average,True,Finance,California
EMP1765,David,Williams,40,Inactive,2023-11-17,95400.35,david.williams@example.com,-3333939577,Poor,True,Cloud Tech,California
EMP1766,Charlie,Jones,25,Pending,2022-07-09,94385.07,charlie.jones@example.com,-6543627186,Poor,True,Cloud Tech,Texas
EMP1767,Grace,Garcia,,Inactive,2023-02-01,76642.49,grace.garcia@example.com,-4960335825,Poor,True,Sales,New York
EMP1768,Frank,Brown,,Active,2024-11-14,60122.52,frank.brown@example.com,-8627036923,Excellent,True,DevOps,New York
EMP1769,Alice,Smith,40,Pending,2024-04-23,117267.63,alice.smith@example.com,-9269326572,Good,False,HR,California
EMP1770,Charlie,Jones,25,Active,2023-06-29,,charlie.jones@example.com,-2759980110,Excellent,True,Admin,New York
EMP1771,Heidi,Jones,40,Pending,2024-12-12,84542.68,heidi.jones@example.com,-5155322,Good,True,Sales,Texas
EMP1772,Heidi,Smith,40,Active,2023-05-16,92007.15,heidi.smith@example.com,-4159597751,Average,True,Finance,Florida
EMP1773,Eva,Brown,,Active,2020-04-10,62938.8,eva.brown@example.com,-4418222617,Average,False,DevOps,Illinois
EMP1774,Frank,Johnson,25,Pending,2023-03-29,108661.01,frank.johnson@example.com,-9628874311,Poor,False,Admin,Texas
EMP1775,Bob,Jones,25,Active,2020-11-26,97046.33,bob.jones@example.com,-7102676719,Good,False,Cloud Tech,Florida
EMP1776,Charlie,Smith,40,Inactive,2020-03-14,56518.84,charlie.smith@example.com,-9579927078,Average,False,DevOps,Illinois
EMP1777,Frank,Garcia,40,Pending,2020-05-12,70498.29,frank.garcia@example.com,-5515122945,Good,True,Cloud Tech,Florida
EMP1778,Eva,Garcia,35,Pending,2021-03-05,98708.06,eva.garcia@example.com,-2135415969,Average,True,Sales,Florida
EMP1779,Bob,Williams,,Pending,2020-06-28,83856.41,bob.williams@example.com,-9962543847,Excellent,False,DevOps,Nevada
EMP1780,Eva,Smith,40,Inactive,2022-12-12,90259.99,eva.smith@example.com,-752034475,Average,False,Sales,California
EMP1781,Charlie,Williams,,Pending,2024-02-02,94230.03,charlie.williams@example.com,-5047158028,Excellent,True,Sales,Florida
EMP1782,Charlie,Garcia,,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,-904637659,Average,True,Admin,Nevada
EMP1783,Bob,Brown,30,Inactive,2020-04-03,73365.46,bob.brown@example.com,-4655866524,Poor,False,Sales,Florida
EMP1784,David,Johnson,25,Pending,2021-07-30,67809.23,david.johnson@example.com,-4837441714,Excellent,False,DevOps,New York
EMP1785,Eva,Smith,,Active,2020-08-21,98008.51,eva.smith@example.com,-8102131250,Average,False,Sales,California
EMP1786,Alice,Davis,30,Inactive,2023-10-09,83537.58,alice.davis@example.com,-2931100590,Poor,False,Admin,California
EMP1787,Alice,Garcia,30,Pending,2022-08-01,112444.08,alice.garcia@example.com,-2975191022,Excellent,True,Finance,New York
EMP1788,Frank,Garcia,40,Active,2024-09-06,86475.13,frank.garcia@example.com,-1211063300,Poor,True,Finance,Nevada
EMP1789,Frank,Davis,,Active,2023-03-28,97984.53,frank.davis@example.com,-6583737926,Good,True,Sales,Texas
EMP1790,Frank,Miller,25,Active,2021-11-25,118853.31,frank.miller@example.com,-4907280122,Good,False,Admin,California
EMP1791,Charlie,Garcia,,Active,2023-05-03,58179.12,charlie.garcia@example.com,-4289311324,Excellent,False,Sales,Florida
EMP1792,Eva,Jones,35,Inactive,2022-04-27,56075.84,eva.jones@example.com,-3269496842,Average,True,DevOps,Texas
EMP1793,Frank,Brown,40,Pending,2021-09-11,62250.89,frank.brown@example.com,-6453804420,Excellent,True,HR,New York
EMP1794,Alice,Smith,30,Pending,2020-02-21,105931.77,alice.smith@example.com,-175096169,Poor,True,Cloud Tech,Florida
EMP1795,Charlie,Davis,30,Pending,2024-11-24,86653.96,charlie.davis@example.com,-1595919456,Average,True,HR,Florida
EMP1796,Charlie,Jones,25,Active,2021-02-24,100719.94,charlie.jones@example.com,-5757475832,Good,False,Sales,Nevada
EMP1797,Bob,Davis,25,Pending,2024-10-02,91600.13,bob.davis@example.com,-9205677566,Average,True,HR,Texas
EMP1798,Heidi,Smith,25,Pending,2024-03-06,71873.66,heidi.smith@example.com,-7722660255,Good,True,Cloud Tech,Illinois
EMP1799,Eva,Williams,30,Active,2021-08-09,69365.47,eva.williams@example.com,-2650622922,Average,True,HR,New York
EMP1800,Heidi,Smith,25,Active,2021-07-14,58012.23,heidi.smith@example.com,-1067245306,Average,True,HR,New York
EMP1801,Bob,Miller,30,Pending,2021-10-14,68973.65,bob.miller@example.com,-6248433796,Average,True,Sales,California
EMP1802,Eva,Smith,,Active,2021-09-29,92928.4,eva.smith@example.com,-6627051156,Poor,True,Admin,New York
EMP1803,Heidi,Smith,25,Inactive,2023-10-15,53531.92,heidi.smith@example.com,-9423873669,Poor,True,Admin,Texas
EMP1804,Bob,Miller,40,Pending,2023-05-05,112389.31,bob.miller@example.com,-4254969191,Excellent,False,Finance,New York
EMP1805,Heidi,Brown,,Inactive,2024-08-01,63870.3,heidi.brown@example.com,-8455259709,Excellent,False,HR,California
EMP1806,Bob,Garcia,40,Active,2024-07-22,106164.53,bob.garcia@example.com,-7563353573,Good,False,Sales,New York
EMP1807,Bob,Smith,40,Pending,2023-12-25,103654.54,bob.smith@example.com,-8595325938,Poor,False,HR,Nevada
EMP1808,David,Miller,30,Inactive,2022-03-13,62834.72,david.miller@example.com,-9337970580,Good,True,Sales,California
EMP1809,Frank,Jones,35,Active,2020-05-13,83273.41,frank.jones@example.com,-6295187793,Excellent,False,Finance,Florida
EMP1810,Heidi,Williams,30,Pending,2023-03-22,58917.58,heidi.williams@example.com,-1763425072,Good,False,HR,California
EMP1811,Bob,Williams,35,Active,2024-06-10,71148.27,bob.williams@example.com,-3055978244,Excellent,True,Sales,Nevada
EMP1812,Grace,Smith,30,Pending,2020-11-21,118172.42,grace.smith@example.com,-7598339913,Poor,True,Sales,New York
EMP1813,Frank,Brown,30,Inactive,2024-05-25,118614.37,frank.brown@example.com,-388436603,Average,False,DevOps,Illinois
EMP1814,Frank,Brown,,Active,2023-09-19,96872.36,frank.brown@example.com,-4324006156,Poor,False,DevOps,New York
EMP1815,Heidi,Jones,25,Inactive,2021-10-28,88856.14,heidi.jones@example.com,-2768297513,Good,True,Sales,Illinois
EMP1816,Charlie,Smith,35,Pending,2020-08-10,97985.61,charlie.smith@example.com,-7439742924,Good,False,Finance,Texas
EMP1817,Grace,Williams,35,Pending,2020-05-05,56337.31,grace.williams@example.com,-105875255,Poor,True,Finance,Nevada
EMP1818,Alice,Brown,30,Inactive,2022-12-24,70405.23,alice.brown@example.com,-8065625903,Poor,True,DevOps,New York
EMP1819,Heidi,Smith,30,Inactive,2021-09-05,89919.35,heidi.smith@example.com,-5990802710,Excellent,True,Admin,Nevada
EMP1820,Eva,Davis,40,Active,2023-04-08,50568.35,eva.davis@example.com,-2218231554,Good,True,DevOps,California
EMP1821,Grace,Brown,30,Inactive,2023-01-29,,grace.brown@example.com,-1651768085,Good,False,HR,Texas
EMP1822,Frank,Miller,25,Active,2022-06-03,99155.53,frank.miller@example.com,-6281372142,Poor,True,HR,Texas
EMP1823,Frank,Davis,40,Inactive,2023-01-21,64785.13,frank.davis@example.com,-3080037002,Average,True,Finance,Florida
EMP1824,Charlie,Garcia,30,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,-3228556607,Good,False,Sales,Florida
EMP1825,Charlie,Brown,30,Pending,2020-02-02,60079.71,charlie.brown@example.com,-4706810389,Average,True,Cloud Tech,Texas
EMP1826,Grace,Williams,30,Pending,2024-07-08,79109.88,grace.williams@example.com,-3397051957,Poor,False,Cloud Tech,New York
EMP1827,Grace,Johnson,,Pending,2022-05-18,88643.5,grace.johnson@example.com,-2632809447,Poor,False,Admin,Florida
EMP1828,Frank,Davis,30,Pending,2020-01-16,90455.7,frank.davis@example.com,-5862394534,Excellent,False,Admin,Florida
EMP1829,David,Garcia,,Pending,2023-03-26,75687.9,david.garcia@example.com,-4614707985,Good,True,HR,Florida
EMP1830,Heidi,Jones,35,Inactive,2023-11-15,55604.42,heidi.jones@example.com,-3210613393,Average,False,Cloud Tech,Illinois
EMP1831,Eva,Jones,40,Pending,2024-12-27,92704.94,eva.jones@example.com,-3945703942,Excellent,False,Sales,Texas
EMP1832,Bob,Williams,,Pending,2020-04-18,113250.97,bob.williams@example.com,-8040325375,Good,True,Sales,California
EMP1833,Alice,Brown,40,Inactive,2023-03-21,101367.02,alice.brown@example.com,-5769277893,Excellent,False,Finance,Illinois
EMP1834,Eva,Smith,35,Pending,2023-05-08,102459.77,eva.smith@example.com,-3191009003,Poor,False,Admin,Texas
EMP1835,Eva,Brown,25,Pending,2020-12-12,90100.2,eva.brown@example.com,-476921052,Good,False,DevOps,Florida
EMP1836,Eva,Williams,,Inactive,2020-06-17,58877.49,eva.williams@example.com,-3651460400,Excellent,False,Cloud Tech,California
EMP1837,Eva,Jones,35,Inactive,2021-07-17,,eva.jones@example.com,-4247310719,Excellent,False,Admin,Illinois
EMP1838,Bob,Brown,,Pending,2020-11-05,96140.89,bob.brown@example.com,-1137984408,Average,True,Admin,Illinois
EMP1839,Charlie,Jones,35,Inactive,2021-01-05,105956.04,charlie.jones@example.com,-7123166006,Excellent,False,DevOps,New York
EMP1840,Frank,Davis,25,Active,2024-09-11,84716.38,frank.davis@example.com,-6762090143,Good,False,Admin,Illinois
EMP1841,Grace,Garcia,30,Pending,2023-07-29,61709.83,grace.garcia@example.com,-7340433699,Good,True,DevOps,Florida
EMP1842,Frank,Smith,25,Active,2020-04-17,61732.03,frank.smith@example.com,-9687304518,Average,True,DevOps,California
EMP1843,Eva,Davis,40,Active,2022-02-16,97845.7,eva.davis@example.com,-5778255881,Good,True,DevOps,Illinois
EMP1844,Eva,Jones,30,Active,2021-08-14,114905.58,eva.jones@example.com,-5562965753,Poor,False,Sales,Florida
EMP1845,Frank,Jones,,Active,2022-12-24,94619.69,frank.jones@example.com,-2786561941,Good,True,DevOps,Texas
EMP1846,Grace,Johnson,,Inactive,2021-07-07,68696.15,grace.johnson@example.com,-5577820581,Good,False,DevOps,California
EMP1847,Grace,Johnson,40,Active,2024-02-12,97032.29,grace.johnson@example.com,-9582923615,Excellent,False,DevOps,Nevada
EMP1848,Frank,Davis,30,Active,2023-10-09,50593.33,frank.davis@example.com,-1880819047,Excellent,True,HR,Illinois
EMP1849,Grace,Miller,25,Pending,2022-07-02,74606.15,grace.miller@example.com,-2357155867,Good,True,Sales,Texas
EMP1850,Eva,Davis,30,Pending,2020-07-07,53981.73,eva.davis@example.com,-6395613722,Average,False,Cloud Tech,Texas
EMP1851,David,Johnson,,Pending,2020-09-02,56047.05,david.johnson@example.com,-817214363,Excellent,True,DevOps,Texas
EMP1852,Grace,Jones,,Pending,2021-01-12,67733.5,grace.jones@example.com,-3813000412,Average,False,Admin,Texas
EMP1853,Bob,Williams,40,Pending,2023-09-29,103891.64,bob.williams@example.com,-2114716559,Good,True,HR,Florida
EMP1854,Charlie,Davis,25,Inactive,2022-03-06,73285.83,charlie.davis@example.com,-9456534698,Good,True,HR,Texas
EMP1855,Eva,Jones,30,Inactive,2021-02-14,92721.13,eva.jones@example.com,-7990707549,Poor,True,Finance,Texas
EMP1856,Heidi,Williams,25,Inactive,2021-03-23,92977.64,heidi.williams@example.com,-4768169956,Excellent,False,Admin,Illinois
EMP1857,Heidi,Williams,35,Active,2020-05-24,89994.12,heidi.williams@example.com,-607174810,Good,True,Cloud Tech,Texas
EMP1858,Heidi,Johnson,25,Pending,2023-08-04,50060.73,heidi.johnson@example.com,-3176539704,Poor,False,Finance,New York
EMP1859,Grace,Davis,35,Inactive,2022-03-12,90224.82,grace.davis@example.com,-4873961028,Excellent,False,Admin,Nevada
EMP1860,Heidi,Brown,40,Pending,2024-05-18,106859.3,heidi.brown@example.com,-871827495,Good,False,Finance,Florida
EMP1861,David,Smith,25,Inactive,2020-09-05,89707.07,david.smith@example.com,-8049187273,Good,False,Finance,Nevada
EMP1862,Frank,Johnson,35,Inactive,2020-04-23,94259.08,frank.johnson@example.com,-2049561212,Excellent,True,DevOps,California
EMP1863,Bob,Johnson,35,Active,2024-09-18,82174.75,bob.johnson@example.com,-7730626041,Excellent,False,Sales,California
EMP1864,David,Brown,30,Inactive,2023-09-15,63370.22,david.brown@example.com,-3597371121,Excellent,False,Sales,Texas
EMP1865,Bob,Smith,35,Pending,2022-06-15,101472.69,bob.smith@example.com,-2990775607,Good,True,Finance,Texas
EMP1866,David,Jones,25,Active,2022-09-28,77213.73,david.jones@example.com,-5816704685,Good,False,DevOps,Illinois
EMP1867,Eva,Miller,40,Active,2020-03-16,73749.96,eva.miller@example.com,-1114576831,Poor,True,Sales,Florida
EMP1868,Alice,Davis,40,Pending,2023-09-28,86618.37,alice.davis@example.com,-1021923784,Average,False,Cloud Tech,New York
EMP1869,Charlie,Miller,,Active,2024-02-15,59911.33,charlie.miller@example.com,-8471296179,Excellent,True,Admin,Texas
EMP1870,Heidi,Jones,,Pending,2023-08-21,59137.64,heidi.jones@example.com,-3324260507,Good,False,Cloud Tech,New York
EMP1871,Alice,Garcia,35,Pending,2020-12-15,108474.65,alice.garcia@example.com,-184980424,Good,True,Cloud Tech,Florida
EMP1872,Bob,Johnson,25,Pending,2021-03-27,54417.71,bob.johnson@example.com,-3733777311,Excellent,False,Finance,Illinois
EMP1873,Frank,Smith,40,Pending,2023-03-25,88211.94,frank.smith@example.com,-6881228216,Average,False,HR,Texas
EMP1874,David,Johnson,25,Inactive,2020-05-09,58452.18,david.johnson@example.com,-8192365345,Excellent,True,Sales,New York
EMP1875,Grace,Williams,30,Pending,2020-12-03,80706.28,grace.williams@example.com,-605603566,Average,True,DevOps,California
EMP1876,Alice,Johnson,30,Pending,2022-02-09,,alice.johnson@example.com,-9327986238,Good,True,Cloud Tech,Nevada
EMP1877,Heidi,Johnson,25,Active,2020-07-01,99471.89,heidi.johnson@example.com,-8471690617,Average,True,Cloud Tech,Texas
EMP1878,Eva,Jones,40,Pending,2020-09-16,64431.22,eva.jones@example.com,-1205464753,Poor,False,DevOps,Florida
EMP1879,Heidi,Jones,40,Pending,2023-11-17,52633.48,heidi.jones@example.com,-8954787697,Good,False,Admin,New York
EMP1880,Heidi,Jones,,Inactive,2021-12-13,79315.01,heidi.jones@example.com,-9992751757,Poor,True,Cloud Tech,Nevada
EMP1881,David,Miller,25,Pending,2022-01-11,110391.17,david.miller@example.com,-8914444982,Excellent,False,Sales,Texas
EMP1882,David,Williams,40,Active,2021-07-20,53714.83,david.williams@example.com,-5539354357,Excellent,True,DevOps,Nevada
EMP1883,Charlie,Garcia,40,Active,2023-10-04,114587.11,charlie.garcia@example.com,-6449639242,Excellent,True,Finance,New York
EMP1884,Frank,Garcia,35,Inactive,2021-11-15,93177.35,frank.garcia@example.com,-5885379820,Average,False,Admin,Florida
EMP1885,Heidi,Jones,25,Active,2023-01-05,62312.13,heidi.jones@example.com,-4339527535,Good,False,Cloud Tech,Nevada
EMP1886,Heidi,Smith,,Active,2024-01-17,81137.46,heidi.smith@example.com,-7497852490,Excellent,False,Cloud Tech,Texas
EMP1887,Grace,Miller,30,Inactive,2021-04-16,104528.27,grace.miller@example.com,-4168601346,Excellent,False,DevOps,Nevada
EMP1888,Bob,Brown,30,Active,2022-02-08,112395.56,bob.brown@example.com,-7894896339,Good,False,DevOps,Florida
EMP1889,Heidi,Smith,25,Active,2023-06-02,81849.36,heidi.smith@example.com,-6791766511,Excellent,False,Finance,New York
EMP1890,Charlie,Davis,40,Pending,2022-01-04,118288.91,charlie.davis@example.com,-2150014187,Poor,False,DevOps,New York
